,Geography,Date Interval,Date,Units,BodyType,Petrol,Diesel,Hybrid electric (petrol),Hybrid electric (diesel),Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Battery electric,Range extended electric,Fuel cell electric,Gas,Other fuel types,Total,Plug-in,Zero emission
159,England,Monthly,April 2005,Thousands,Buses and coaches,0.005,0.965,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.971,0.001,0.001
160,England,Monthly,May 2005,Thousands,Buses and coaches,0.013,0.928,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.942,0.001,0.001
161,England,Monthly,June 2005,Thousands,Buses and coaches,0.01,1.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.158,0.0,0.0
162,England,Monthly,July 2005,Thousands,Buses and coaches,0.014,0.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758,0.0,0.0
163,England,Monthly,August 2005,Thousands,Buses and coaches,0.009,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509,0.0,0.0
164,England,Monthly,September 2005,Thousands,Buses and coaches,0.009,1.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1.411,0.0,0.0
165,England,Monthly,October 2005,Thousands,Buses and coaches,0.007,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.779,0.0,0.0
166,England,Monthly,November 2005,Thousands,Buses and coaches,0.005,0.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0
167,England,Monthly,December 2005,Thousands,Buses and coaches,0.005,0.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786,0.0,0.0
168,England,Monthly,January 2006,Thousands,Buses and coaches,0.006,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654,0.0,0.0
169,England,Monthly,February 2006,Thousands,Buses and coaches,0.005,0.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591,0.0,0.0
170,England,Monthly,March 2006,Thousands,Buses and coaches,0.009,1.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1.799,0.0,0.0
171,England,Monthly,April 2006,Thousands,Buses and coaches,0.014,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.181,0.0,0.0
172,England,Monthly,May 2006,Thousands,Buses and coaches,0.012,0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.0,0.0
173,England,Monthly,June 2006,Thousands,Buses and coaches,0.004,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802,0.0,0.0
174,England,Monthly,July 2006,Thousands,Buses and coaches,0.011,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685,0.0,0.0
175,England,Monthly,August 2006,Thousands,Buses and coaches,0.01,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.0,0.0
176,England,Monthly,September 2006,Thousands,Buses and coaches,0.011,1.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.227,0.0,0.0
177,England,Monthly,October 2006,Thousands,Buses and coaches,0.021,0.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658,0.0,0.0
178,England,Monthly,November 2006,Thousands,Buses and coaches,0.011,0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726,0.0,0.0
179,England,Monthly,December 2006,Thousands,Buses and coaches,0.007,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.0,0.0
180,England,Monthly,January 2007,Thousands,Buses and coaches,0.01,0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606,0.0,0.0
181,England,Monthly,February 2007,Thousands,Buses and coaches,0.004,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519,0.0,0.0
182,England,Monthly,March 2007,Thousands,Buses and coaches,0.01,1.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.123,0.0,0.0
183,England,Monthly,April 2007,Thousands,Buses and coaches,0.011,1.05,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.062,0.001,0.001
184,England,Monthly,May 2007,Thousands,Buses and coaches,0.014,0.962,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.977,0.001,0.001
185,England,Monthly,June 2007,Thousands,Buses and coaches,0.013,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073,0.0,0.0
186,England,Monthly,July 2007,Thousands,Buses and coaches,0.007,0.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788,0.0,0.0
187,England,Monthly,August 2007,Thousands,Buses and coaches,0.007,0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.0,0.0
188,England,Monthly,September 2007,Thousands,Buses and coaches,0.015,1.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.288,0.0,0.0
189,England,Monthly,October 2007,Thousands,Buses and coaches,0.007,0.635,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.643,0.001,0.001
190,England,Monthly,November 2007,Thousands,Buses and coaches,0.007,0.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,0.0,0.0
191,England,Monthly,December 2007,Thousands,Buses and coaches,0.014,0.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665,0.0,0.0
192,England,Monthly,January 2008,Thousands,Buses and coaches,0.008,0.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0,0.0
193,England,Monthly,February 2008,Thousands,Buses and coaches,0.009,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0
194,England,Monthly,March 2008,Thousands,Buses and coaches,0.01,1.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.284,0.0,0.0
195,England,Monthly,April 2008,Thousands,Buses and coaches,0.006,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906,0.0,0.0
196,England,Monthly,May 2008,Thousands,Buses and coaches,0.008,0.911,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.92,0.001,0.001
197,England,Monthly,June 2008,Thousands,Buses and coaches,0.009,0.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883,0.0,0.0
198,England,Monthly,July 2008,Thousands,Buses and coaches,0.006,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.0,0.0
199,England,Monthly,August 2008,Thousands,Buses and coaches,0.002,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517,0.0,0.0
200,England,Monthly,September 2008,Thousands,Buses and coaches,0.005,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.341,0.0,0.0
201,England,Monthly,October 2008,Thousands,Buses and coaches,0.008,0.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815,0.0,0.0
202,England,Monthly,November 2008,Thousands,Buses and coaches,0.003,0.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649,0.0,0.0
203,England,Monthly,December 2008,Thousands,Buses and coaches,0.003,0.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596,0.0,0.0
204,England,Monthly,January 2009,Thousands,Buses and coaches,0.006,0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0
205,England,Monthly,February 2009,Thousands,Buses and coaches,0.006,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542,0.0,0.0
206,England,Monthly,March 2009,Thousands,Buses and coaches,0.003,1.052,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.056,0.001,0.001
207,England,Monthly,April 2009,Thousands,Buses and coaches,0.004,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791,0.0,0.0
208,England,Monthly,May 2009,Thousands,Buses and coaches,0.003,0.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0
209,England,Monthly,June 2009,Thousands,Buses and coaches,0.005,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742,0.0,0.0
210,England,Monthly,July 2009,Thousands,Buses and coaches,0.003,0.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631,0.0,0.0
211,England,Monthly,August 2009,Thousands,Buses and coaches,0.003,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,0.0
212,England,Monthly,September 2009,Thousands,Buses and coaches,0.008,1.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062,0.0,0.0
213,England,Monthly,October 2009,Thousands,Buses and coaches,0.005,0.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661,0.0,0.0
214,England,Monthly,November 2009,Thousands,Buses and coaches,0.001,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0
215,England,Monthly,December 2009,Thousands,Buses and coaches,0.002,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0
216,England,Monthly,January 2010,Thousands,Buses and coaches,0.002,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0,0.0
217,England,Monthly,February 2010,Thousands,Buses and coaches,0.001,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0.0,0.0
218,England,Monthly,March 2010,Thousands,Buses and coaches,0.001,1.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1.318,0.0,0.0
219,England,Monthly,April 2010,Thousands,Buses and coaches,0.002,0.705,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.708,0.001,0.001
220,England,Monthly,May 2010,Thousands,Buses and coaches,0.003,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.0,0.0
221,England,Monthly,June 2010,Thousands,Buses and coaches,0.004,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714,0.0,0.0
222,England,Monthly,July 2010,Thousands,Buses and coaches,0.006,0.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.564,0.0,0.0
223,England,Monthly,August 2010,Thousands,Buses and coaches,0.005,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,0.0,0.0
224,England,Monthly,September 2010,Thousands,Buses and coaches,0.006,1.089,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.003,0.0,1.101,0.003,0.003
225,England,Monthly,October 2010,Thousands,Buses and coaches,0.001,0.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512,0.0,0.0
226,England,Monthly,November 2010,Thousands,Buses and coaches,0.002,0.523,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.527,0.002,0.002
227,England,Monthly,December 2010,Thousands,Buses and coaches,0.005,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.42,0.0,0.0
228,England,Monthly,January 2011,Thousands,Buses and coaches,0.003,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,0.0
229,England,Monthly,February 2011,Thousands,Buses and coaches,0.002,0.303,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.313,0.008,0.008
230,England,Monthly,March 2011,Thousands,Buses and coaches,0.001,0.977,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.979,0.001,0.001
231,England,Monthly,April 2011,Thousands,Buses and coaches,0.003,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807,0.0,0.0
232,England,Monthly,May 2011,Thousands,Buses and coaches,0.003,0.543,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.547,0.001,0.001
233,England,Monthly,June 2011,Thousands,Buses and coaches,0.007,0.683,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.691,0.001,0.001
234,England,Monthly,July 2011,Thousands,Buses and coaches,0.005,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.0,0.0
235,England,Monthly,August 2011,Thousands,Buses and coaches,0.007,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.481,0.0,0.0
236,England,Monthly,September 2011,Thousands,Buses and coaches,0.003,0.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.665,0.0,0.0
237,England,Monthly,October 2011,Thousands,Buses and coaches,0.004,0.656,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.661,0.001,0.001
238,England,Monthly,November 2011,Thousands,Buses and coaches,0.002,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.677,0.0,0.0
239,England,Monthly,December 2011,Thousands,Buses and coaches,0.002,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.0,0.0
240,England,Monthly,January 2012,Thousands,Buses and coaches,0.002,0.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561,0.0,0.0
241,England,Monthly,February 2012,Thousands,Buses and coaches,0.005,0.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0
242,England,Monthly,March 2012,Thousands,Buses and coaches,0.002,1.187,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.19,0.001,0.001
243,England,Monthly,April 2012,Thousands,Buses and coaches,0.001,0.779,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.782,0.002,0.002
244,England,Monthly,May 2012,Thousands,Buses and coaches,0.001,1.031,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,1.034,0.002,0.002
245,England,Monthly,June 2012,Thousands,Buses and coaches,0.002,1.082,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.085,0.001,0.001
246,England,Monthly,July 2012,Thousands,Buses and coaches,0.003,0.593,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.6,0.004,0.004
247,England,Monthly,August 2012,Thousands,Buses and coaches,0.002,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0.0,0.0
248,England,Monthly,September 2012,Thousands,Buses and coaches,0.004,0.915,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.923,0.004,0.004
249,England,Monthly,October 2012,Thousands,Buses and coaches,0.002,0.552,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.556,0.002,0.002
250,England,Monthly,November 2012,Thousands,Buses and coaches,0.002,0.472,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.475,0.001,0.001
251,England,Monthly,December 2012,Thousands,Buses and coaches,0.002,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0
252,England,Monthly,January 2013,Thousands,Buses and coaches,0.001,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.543,0.0,0.0
253,England,Monthly,February 2013,Thousands,Buses and coaches,0.003,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.357,0.0,0.0
254,England,Monthly,March 2013,Thousands,Buses and coaches,0.002,1.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.229,0.0,0.0
255,England,Monthly,April 2013,Thousands,Buses and coaches,0.002,0.596,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.012,0.0,0.611,0.001,0.001
256,England,Monthly,May 2013,Thousands,Buses and coaches,0.003,0.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.6,0.0,0.0
257,England,Monthly,June 2013,Thousands,Buses and coaches,0.005,0.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.66,0.0,0.0
258,England,Monthly,July 2013,Thousands,Buses and coaches,0.004,0.466,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.471,0.001,0.001
259,England,Monthly,August 2013,Thousands,Buses and coaches,0.004,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,0.0,0.0
260,England,Monthly,September 2013,Thousands,Buses and coaches,0.006,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987,0.0,0.0
261,England,Monthly,October 2013,Thousands,Buses and coaches,0.007,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.547,0.0,0.0
262,England,Monthly,November 2013,Thousands,Buses and coaches,0.004,0.602,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.616,0.01,0.01
263,England,Monthly,December 2013,Thousands,Buses and coaches,0.003,0.537,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.55,0.01,0.01
264,England,Monthly,January 2014,Thousands,Buses and coaches,0.001,0.416,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.017,0.0,0.444,0.01,0.01
265,England,Monthly,February 2014,Thousands,Buses and coaches,0.001,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,0.0
266,England,Monthly,March 2014,Thousands,Buses and coaches,0.002,1.036,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.006,0.0,1.045,0.001,0.001
267,England,Monthly,April 2014,Thousands,Buses and coaches,0.002,0.727,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.007,0.0,0.74,0.004,0.004
268,England,Monthly,May 2014,Thousands,Buses and coaches,0.005,0.602,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.004,0.0,0.614,0.003,0.003
269,England,Monthly,June 2014,Thousands,Buses and coaches,0.005,0.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.636,0.0,0.0
270,England,Monthly,July 2014,Thousands,Buses and coaches,0.002,0.566,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.001,0.0,0.572,0.003,0.003
271,England,Monthly,August 2014,Thousands,Buses and coaches,0.006,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.224,0.0,0.0
272,England,Monthly,September 2014,Thousands,Buses and coaches,0.004,0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.82,0.0,0.0
273,England,Monthly,October 2014,Thousands,Buses and coaches,0.006,0.605,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.628,0.017,0.017
274,England,Monthly,November 2014,Thousands,Buses and coaches,0.002,0.56,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.564,0.002,0.002
275,England,Monthly,December 2014,Thousands,Buses and coaches,0.002,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543,0.0,0.0
276,England,Monthly,January 2015,Thousands,Buses and coaches,0.007,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576,0.0,0.0
277,England,Monthly,February 2015,Thousands,Buses and coaches,0.005,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0
278,England,Monthly,March 2015,Thousands,Buses and coaches,0.009,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012,0.0,0.0
279,England,Monthly,April 2015,Thousands,Buses and coaches,0.008,0.703,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.717,0.006,0.006
280,England,Monthly,May 2015,Thousands,Buses and coaches,0.006,0.708,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.715,0.001,0.001
281,England,Monthly,June 2015,Thousands,Buses and coaches,0.005,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0
282,England,Monthly,July 2015,Thousands,Buses and coaches,0.009,0.55,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.561,0.002,0.002
283,England,Monthly,August 2015,Thousands,Buses and coaches,0.018,0.512,0.001,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.538,0.007,0.007
284,England,Monthly,September 2015,Thousands,Buses and coaches,0.004,1.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055,0.0,0.0
285,England,Monthly,October 2015,Thousands,Buses and coaches,0.003,0.709,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.714,0.002,0.002
286,England,Monthly,November 2015,Thousands,Buses and coaches,0.006,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.0,0.0
287,England,Monthly,December 2015,Thousands,Buses and coaches,0.002,0.586,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.589,0.001,0.001
288,England,Monthly,January 2016,Thousands,Buses and coaches,0.002,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503,0.0,0.0
289,England,Monthly,February 2016,Thousands,Buses and coaches,0.003,0.364,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.37,0.003,0.003
290,England,Monthly,March 2016,Thousands,Buses and coaches,0.005,1.037,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,1.044,0.001,0.001
291,England,Monthly,April 2016,Thousands,Buses and coaches,0.01,0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756,0.0,0.0
292,England,Monthly,May 2016,Thousands,Buses and coaches,0.008,0.723,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732,0.0,0.0
293,England,Monthly,June 2016,Thousands,Buses and coaches,0.01,0.837,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.849,0.002,0.002
294,England,Monthly,July 2016,Thousands,Buses and coaches,0.007,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.0,0.0
295,England,Monthly,August 2016,Thousands,Buses and coaches,0.008,0.471,0.001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.49,0.01,0.01
296,England,Monthly,September 2016,Thousands,Buses and coaches,0.01,1.309,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,1.334,0.015,0.015
297,England,Monthly,October 2016,Thousands,Buses and coaches,0.008,0.635,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.001,0.0,0.657,0.013,0.013
298,England,Monthly,November 2016,Thousands,Buses and coaches,0.009,0.694,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.715,0.012,0.012
299,England,Monthly,December 2016,Thousands,Buses and coaches,0.009,0.718,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.73,0.003,0.003
300,England,Monthly,January 2017,Thousands,Buses and coaches,0.004,0.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0
301,England,Monthly,February 2017,Thousands,Buses and coaches,0.005,0.405,0.002,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.415,0.002,0.002
302,England,Monthly,March 2017,Thousands,Buses and coaches,0.003,0.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961,0.0,0.0
303,England,Monthly,April 2017,Thousands,Buses and coaches,0.003,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598,0.0,0.0
304,England,Monthly,May 2017,Thousands,Buses and coaches,0.012,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.734,0.0,0.0
305,England,Monthly,June 2017,Thousands,Buses and coaches,0.019,0.685,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.0,0.709,0.001,0.001
306,England,Monthly,July 2017,Thousands,Buses and coaches,0.009,0.388,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.016,0.0,0.418,0.005,0.005
307,England,Monthly,August 2017,Thousands,Buses and coaches,0.004,0.516,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.017,0.0,0.538,0.001,0.001
308,England,Monthly,September 2017,Thousands,Buses and coaches,0.003,1.037,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.05,0.01,0.01
309,England,Monthly,October 2017,Thousands,Buses and coaches,0.002,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566,0.0,0.0
310,England,Monthly,November 2017,Thousands,Buses and coaches,0.001,0.556,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.57,0.013,0.013
311,England,Monthly,December 2017,Thousands,Buses and coaches,0.002,0.517,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.006,0.0,0.532,0.007,0.007
312,England,Monthly,January 2018,Thousands,Buses and coaches,0.003,0.445,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.011,0.0,0.468,0.009,0.009
313,England,Monthly,February 2018,Thousands,Buses and coaches,0.001,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464,0.0,0.0
314,England,Monthly,March 2018,Thousands,Buses and coaches,0.003,0.8,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.018,0.0,0.823,0.002,0.002
315,England,Monthly,April 2018,Thousands,Buses and coaches,0.0,0.511,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.004,0.0,0.519,0.004,0.004
316,England,Monthly,May 2018,Thousands,Buses and coaches,0.002,0.626,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.638,0.01,0.01
317,England,Monthly,June 2018,Thousands,Buses and coaches,0.006,0.675,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.699,0.018,0.018
318,England,Monthly,July 2018,Thousands,Buses and coaches,0.013,0.417,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.441,0.011,0.011
319,England,Monthly,August 2018,Thousands,Buses and coaches,0.007,0.321,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.348,0.02,0.02
320,England,Monthly,September 2018,Thousands,Buses and coaches,0.01,0.928,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.939,0.001,0.001
321,England,Monthly,October 2018,Thousands,Buses and coaches,0.002,0.638,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.001,0.645,0.004,0.004
322,England,Monthly,November 2018,Thousands,Buses and coaches,0.004,0.49,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.0,0.497,0.001,0.001
323,England,Monthly,December 2018,Thousands,Buses and coaches,0.0,0.394,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.022,0.0,0.426,0.01,0.01
324,England,Monthly,January 2019,Thousands,Buses and coaches,0.005,0.367,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.375,0.003,0.003
325,England,Monthly,February 2019,Thousands,Buses and coaches,0.003,0.278,0.0,0.007,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.29,0.002,0.002
